time,x_robot,y_robot,z_robot,a_robot,b_robot,c_robot,x_tracker_obj,y_tracker_obj,z_tracker_obj,a_tracker_obj,b_tracker_obj,c_tracker_obj,velocity_std,target
0.09356689453125,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.09356689453125,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.09356689453125,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.09356689453125,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.10937905311584473,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.10937905311584473,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.10937905311584473,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.10937905311584473,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.10937905311584473,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.12487363815307617,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.12487363815307617,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.12487363815307617,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.12487363815307617,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.12487363815307617,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.17167258262634277,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.17167258262634277,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.17167258262634277,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.17167258262634277,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.17167258262634277,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.17167258262634277,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.187302827835083,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.187302827835083,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.187302827835083,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.187302827835083,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.20311832427978516,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.20311832427978516,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.20311832427978516,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.20311832427978516,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.21874046325683594,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.21874046325683594,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.21874046325683594,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.21874046325683594,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.24977874755859375,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.24977874755859375,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2653994560241699,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2653994560241699,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2653994560241699,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2653994560241699,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2653994560241699,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2810208797454834,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2810208797454834,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2810208797454834,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2810208797454834,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2968714237213135,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.2968714237213135,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.32801008224487305,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.34351086616516113,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.34351086616516113,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.3592846393585205,837.895,259.482,427.039,-51.998,-46.585,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.3592846393585205,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.3749220371246338,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.3749220371246338,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.3904094696044922,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.3904094696044922,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.3904094696044922,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.44342970848083496,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.4464077949523926,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.45343613624572754,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.45996928215026855,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.46683287620544434,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.47394251823425293,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.48096418380737305,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.48795580863952637,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.49493956565856934,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5264742374420166,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5294985771179199,837.895,259.483,427.039,-51.998,-46.585,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5365819931030273,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5385863780975342,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5438277721405029,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5505728721618652,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5525672435760498,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5575869083404541,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5595543384552002,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5641911029815674,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5667431354522705,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5716516971588135,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5735995769500732,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5788002014160156,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5854954719543457,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.5875110626220703,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6224246025085449,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6276218891143799,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6294369697570801,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6344516277313232,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6365230083465576,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6418795585632324,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6488425731658936,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.655853271484375,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6629245281219482,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6698870658874512,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6769046783447266,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6837015151977539,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.6852483749389648,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7264716625213623,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7334110736846924,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7407829761505127,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7469315528869629,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7539100646972656,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7608120441436768,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7677648067474365,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.7749347686767578,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8124709129333496,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8171877861022949,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8239550590515137,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8309552669525146,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8379201889038086,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.844937801361084,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8518173694610596,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8590183258056641,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.8659482002258301,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9058089256286621,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9147915840148926,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.92177414894104,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9287924766540527,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9361276626586914,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.942936897277832,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9504826068878174,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9568219184875488,837.895,259.482,427.039,-51.998,-46.585,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9639570713043213,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9910888671875,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9935946464538574,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
0.9989075660705566,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.005929708480835,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0129961967468262,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.01991868019104,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0268397331237793,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0339479446411133,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0409541130065918,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.073371171951294,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0752384662628174,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.076591968536377,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.082737684249878,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0837585926055908,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0897190570831299,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0907633304595947,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0966980457305908,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.0977277755737305,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.103686809539795,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1047072410583496,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1106603145599365,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1116812229156494,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1175894737243652,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.118589162826538,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1249604225158691,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1265666484832764,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1319806575775146,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.133673906326294,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1695263385772705,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1736834049224854,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1746852397918701,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1807854175567627,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1824126243591309,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1879520416259766,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1895227432250977,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1949231624603271,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.1965274810791016,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.200972080230713,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.203324794769287,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2088901996612549,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2103583812713623,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2159373760223389,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.216966152191162,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2229852676391602,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2245376110076904,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2299773693084717,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2565340995788574,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2585275173187256,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2648990154266357,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2664647102355957,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.271998405456543,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2730185985565186,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.278965711593628,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.280625581741333,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2859551906585693,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2875409126281738,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.293091058731079,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2946538925170898,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.2999391555786133,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3011374473571777,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.306591510772705,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3078029155731201,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3361639976501465,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3418302536010742,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3429348468780518,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3488976955413818,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3506066799163818,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3559789657592773,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.357346773147583,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
1.3624296188354492,837.895,259.482,427.039,-51.998,-46.584,-114.634,837.895,259.482,427.039,-114.634,-46.584,-51.998,0,False
