time,x,xf,statusx
2.857464075088501,818.5242804899295,0,0
2.8724236488342285,818.5146209396619,0,0
2.939749240875244,818.4813106885266,0,0
2.95470929145813,818.4695960581887,0,0
2.967674493789673,818.4636933914807,0,0
2.980639696121216,818.4704339753514,0,0
2.9955992698669434,818.4652338628251,0,0
3.0085647106170654,818.4733619027274,0,0
3.031503915786743,818.4923880197604,0,0
3.045466423034668,818.5019561712993,0,0
3.0584311485290527,818.5013524439327,0,0
3.0723938941955566,818.5025047046244,0,0
3.0873539447784424,818.5111232085812,0,0
3.1023144721984863,818.551732363222,0,0
3.11527943611145,818.5393809968472,0,0
3.129242420196533,818.5195524239033,0,0
3.1442019939422607,818.561712179026,0,0
3.1576731204986572,818.5730474371811,0,0
3.170638084411621,818.5778942259637,0,0
3.1855978965759277,818.554702258749,0,0
3.1995606422424316,818.5448280704594,0,0
3.212526321411133,818.5368710985912,0,0
3.2274863719940186,818.5255131860273,0,0
3.255411386489868,818.4988869847605,0,0
3.2733633518218994,818.4506961252328,0,0
3.2933096885681152,818.461913089159,0,0
3.3122599124908447,818.4689399495145,0,0
3.333202838897705,818.4864199321734,0,0
3.3501577377319336,818.4830287259538,0,0
3.3855698108673096,818.4639197813217,0,0
3.403521776199341,818.4720426446305,0,0
3.4194796085357666,818.4727555330047,0,0
3.435436487197876,818.4765322809899,0,0
3.4523916244506836,818.48308539868,0,0
3.4703431129455566,818.4862486873003,0,0
3.4912869930267334,818.4930747516188,0,0
3.5032551288604736,818.5195032139923,0,0
3.5182151794433594,818.5110393660261,0,0
3.5301828384399414,818.51124861647,0,0
3.5451433658599854,818.5316092462964,0,0
3.56010365486145,818.5207788598123,0,0
3.6039862632751465,818.511969387834,0,0
3.6234395503997803,818.4796385410458,0,0
3.6364054679870605,818.4708245341657,0,0
3.6513657569885254,818.4793382681848,0,0
3.666325092315674,818.4858915074299,0,0
3.678292989730835,818.4908623664534,0,0
3.69425106048584,818.5001315942781,0,0
3.7082138061523438,818.5185203775528,0,0
3.7211790084838867,818.4817460145567,0,0
3.7341439723968506,818.4465559469758,0,0
3.7491044998168945,818.451806091111,0,0
3.764064311981201,818.436941856263,0,0
3.777029037475586,818.4207181248399,0,0
3.7949814796447754,818.4144065448562,0,0
3.8179194927215576,818.4198406794466,0,0
3.837374210357666,818.4319453387769,0,0
3.852334499359131,818.4333943387023,0,0
3.8762705326080322,818.4386402542729,0,0
4.041144847869873,818.4772556882342,0,0
4.0648722648620605,818.4872167287558,0,0
4.076840162277222,818.463970964969,0,0
4.089805603027344,818.4513215491781,0,0
4.102770805358887,818.4569518121964,0,0
4.114332437515259,818.4738886316111,0,0
4.128874063491821,818.4878993591291,0,0
4.143951177597046,818.4930699589951,0,0
4.158985137939453,818.4898607823363,0,0
4.172029495239258,818.4763590930937,0,0
4.184073448181152,818.4539133365951,0,0
4.202122449874878,818.463408234675,0,0
4.214166641235352,818.4549706310423,0,0
4.224196672439575,818.4234350153845,0,0
4.24224328994751,818.4243255134932,0,0
4.254286766052246,818.4322552810638,0,0
4.269321918487549,818.4500950826209,0,0
4.284384727478027,818.4473286895208,0,0
4.298940658569336,818.4481399122511,0,0
4.30897331237793,818.4574153736255,0,0
4.324561595916748,818.4545792797269,0,0
4.334595680236816,818.4504451695992,0,0
4.428963899612427,818.4450928129837,0,0
4.449076414108276,818.4443747466056,0,0
4.535452604293823,818.4481838904248,0,0
4.585703611373901,818.4465809150331,0,0
4.604299068450928,818.4634510787527,0,0
4.711611986160278,818.506110374603,0,0
4.7315592765808105,818.5393534774095,0,0
4.879180669784546,818.5407607948622,0,0
4.900124788284302,818.4938657223555,0,0
4.9200708866119385,818.5070644381087,0,0
4.951986074447632,818.4794638637941,0,0
4.966946601867676,818.4673328528362,0,0
4.980909585952759,818.4764047523066,0,0
4.996866226196289,818.4765264912264,0,0
5.009831666946411,818.4673488469781,0,0
5.022797107696533,818.4407749459223,0,0
5.038754224777222,818.4453348029865,0,0
5.051719665527344,818.4505425434371,0,0
5.064685106277466,818.4543875715674,0,0
5.0796449184417725,818.475793024315,0,0
5.098594427108765,818.4639177961836,0,0
5.111559152603149,818.4772245846715,0,0
5.124524354934692,818.5201712751762,0,0
5.147463321685791,818.5100103809765,0,0
5.160428524017334,818.4925459388189,0,0
5.174391746520996,818.4922595619096,0,0
5.282116174697876,818.5128111914901,0,0
5.303098917007446,818.5031032466958,0,0
5.328081369400024,818.4919472842828,0,0
5.3410656452178955,818.4904320351425,0,0
5.353051424026489,818.5156829906886,0,0
5.372034072875977,818.4952814095424,0,0
5.393018484115601,818.511174753891,0,0
5.417006492614746,818.5110948439261,0,0
5.4329798221588135,818.4853600436473,0,0
5.44598126411438,818.4698804139399,0,0
5.4589622020721436,818.4782503595269,0,0
5.4729413986206055,818.5107961772476,0,0
5.488970994949341,818.5343207174924,0,0
5.50095534324646,818.5439107418161,0,0
5.514955043792725,818.5772868326355,0,0
5.530925750732422,818.5984502033808,0,0
5.542911052703857,818.6004647873702,0,0
5.556904315948486,818.5806325945949,0,0
5.571881532669067,818.5860933841165,0,0
5.5858776569366455,818.6233990699092,0,0
5.6448211669921875,818.6365947214288,0,0
5.66579270362854,818.6246799300059,0,0
5.686739206314087,818.6035996688996,0,0
5.718651294708252,818.561024842743,0,0
5.731617212295532,818.4977289778876,0,0
5.744582176208496,818.493044593672,0,0
5.758545160293579,818.4934458337335,0,0
5.771510124206543,818.4953657129496,0,0
5.784475326538086,818.5041926410644,0,0
5.798437833786011,818.5062837003902,0,0
5.814396381378174,818.4937556387638,0,0
5.827361106872559,818.4810499388344,0,0
5.852294683456421,818.4880872519842,0,0
5.865259170532227,818.4694659826769,0,0
5.878224849700928,818.4483112287337,0,0
5.893185377120972,818.4790807112313,0,0
5.909142255783081,818.4759524758881,0,0
5.921109914779663,818.4674345149768,0,0
5.935073375701904,818.483961607383,0,0
5.950032949447632,818.5022774840775,0,0
6.004885673522949,818.5198703917426,0,0
6.026827096939087,818.5031561698391,0,0
6.040790557861328,818.5078940351066,0,0
6.057744741439819,818.4979324923149,0,0
6.083675146102905,818.4794842687432,0,0
6.107611417770386,818.4780060860817,0,0
6.1215739250183105,818.4822321187434,0,0
6.1355369091033936,818.484861099366,0,0
6.148501873016357,818.4840262483864,0,0
6.163462400436401,818.4894083734649,0,0
6.178422212600708,818.4977006156273,0,0
6.19038987159729,818.5160877295514,0,0
6.205349922180176,818.5223334664299,0,0
6.221307992935181,818.5288807446402,0,0
6.2332751750946045,818.5371440895631,0,0
6.247238397598267,818.5196324109245,0,0
6.261200904846191,818.5531010362802,0,0
6.2761619091033936,818.5841992631341,0,0
6.289125680923462,818.5762035374041,0,0
6.303088903427124,818.5803645421761,0,0
6.389363765716553,818.5847363891436,0,0
6.41130518913269,818.6022594095598,0,0
6.424271106719971,818.6367201182879,0,0
6.446211576461792,818.6691561481088,0,0
6.4631664752960205,818.6900363383209,0,0
6.491092205047607,818.6624893079783,0,0
6.507049798965454,818.6445847192343,0,0
6.519017219543457,818.6443381564084,0,0
6.53298020362854,818.6375478675117,0,0
6.552927017211914,818.6393881802386,0,0
6.564408302307129,818.6513651020927,0,0
6.579364061355591,818.6503166605862,0,0
6.5943238735198975,818.6560052287269,0,0
6.6072893142700195,818.6702955296656,0,0
6.635214328765869,818.6858318414176,0,0
6.650174617767334,818.6847552208366,0,0
6.663140058517456,818.6764734780519,0,0
6.677102565765381,818.659825037718,0,0
6.695054531097412,818.6373857811728,0,0
6.782325744628906,818.6289246558714,0,0
6.805264472961426,818.617652784286,0,0
6.817232847213745,818.6239960641416,0,0
6.837179183959961,818.5981839478703,0,0
6.857125759124756,818.5972974896572,0,0
6.883056879043579,818.5989806412687,0,0
6.902005672454834,818.5931622254935,0,0
6.914971351623535,818.6027131627901,0,0
6.928934097290039,818.6093979825201,0,0
6.943894386291504,818.6154350883775,0,0
6.957365989685059,818.6055316593812,0,0
6.9713287353515625,818.577559288886,0,0
6.984293699264526,818.5512468266669,0,0
6.999253988265991,818.5294209977454,0,0
7.013216733932495,818.5352209345539,0,0
7.027179002761841,818.5340907852908,0,0
7.042139291763306,818.5158334291591,0,0
7.055104732513428,818.508660439845,0,0
7.0690672397613525,818.4977610618301,0,0
7.0830299854278564,818.4770900532118,0,0
7.142375946044922,818.472527277269,0,0
7.1653151512146,818.481134721462,0,0
7.181272268295288,818.4718238800249,0,0
7.198226690292358,818.4601491189246,0,0
7.21518087387085,818.4449423309514,0,0
7.2500879764556885,818.4689357207999,0,0
7.264051198959351,818.5054463493765,0,0
7.291483402252197,818.5250336893772,0,0
7.306443691253662,818.5429884211645,0,0
7.319408655166626,818.5389854779687,0,0
7.33337140083313,818.513787544176,0,0
7.347334384918213,818.5169273863345,0,0
7.363291501998901,818.4969330246022,0,0
7.375259637832642,818.4473291958765,0,0
7.3892223834991455,818.4569675998638,0,0
7.404181957244873,818.46201555999,0,0
7.416150331497192,818.4516635647134,0,0
7.432107210159302,818.4778437258454,0,0
7.445579290390015,818.5028083562883,0,0
7.519381523132324,818.5228943892685,0,0
7.540326118469238,818.5953767846482,0,0
7.561270236968994,818.5960115163077,0,0
7.5822131633758545,818.6109618706116,0,0
7.616627216339111,818.593513503614,0,0
7.6315882205963135,818.5775682617924,0,0
7.6485419273376465,818.5927678204141,0,0
7.6625049114227295,818.5779292230759,0,0
7.678462505340576,818.5621351089958,0,0
7.691427707672119,818.5443467866879,0,0
7.704392671585083,818.5252417005776,0,0
7.719353199005127,818.5136537090822,0,0
7.731320381164551,818.5185889108999,0,0
7.746280908584595,818.4748117647034,0,0
7.76024317741394,818.4481929322068,0,0
7.77471137046814,818.4491515852504,0,0
7.7876763343811035,818.4577591572183,0,0
7.801638603210449,818.4668490427559,0,0
7.828566789627075,818.4658877383507,0,0
7.924309968948364,818.4528274930108,0,0
7.992634057998657,816.5099574169299,0,0
8.004602432250977,816.5099574169299,0,0
8.0275399684906,816.343762113021,0,0
8.046489238739014,815.0314384035482,0,0
8.080399513244629,813.1444071516695,0,0
8.170662879943848,807.7608625529969,0,0
8.185623407363892,806.1341092758457,0,0
8.199586153030396,804.6788452502263,0,0
8.214545726776123,803.0372824175955,0,0
8.227511405944824,803.016632144676,0,0
8.241474151611328,801.9725096492998,0,0
8.256433486938477,801.9725096492998,0,0
8.269399404525757,800.87304140444,0,0
8.356671810150146,799.7313128631006,0,0
8.37661862373352,796.9827657342095,0,0
8.389584302902222,796.7240760638036,0,0
8.402549743652344,796.0654996371402,0,0
8.417509317398071,796.0594736188629,0,0
8.438453435897827,796.1076563483924,0,0
8.457402229309082,795.5990236334028,0,0
8.478346824645996,795.3537742513664,0,0
8.499290943145752,795.0212984401352,0,0
8.51524806022644,794.325183823826,0,0
8.545169353485107,793.7869361399663,0,0
8.575594663619995,792.7537245102018,0,0
8.588559627532959,791.9762174003733,0,0
8.602522134780884,791.9681987049937,0,0
8.61847996711731,791.0445099142622,0,0
8.630447387695312,790.2494782885447,0,0
8.644410610198975,790.2411152107062,0,0
8.660367965698242,788.9144178134146,0,0
8.77306604385376,787.7590509656893,0,0
8.794010400772095,782.8218985998616,0,0
8.807481050491333,781.5352015349799,0,0
8.906217575073242,777.3868458826188,0,0
8.919182300567627,777.3791887836139,0,0
8.939129114151001,776.2582375115601,0,0
8.957080602645874,775.5002815271981,0,0
8.983012199401855,774.8607829259106,0,0
8.99697494506836,774.2163228578316,0,0
9.009939670562744,773.5732115085552,0,0
9.022905349731445,773.5665239354372,0,0
9.037374496459961,773.0398206484045,0,0
9.051336526870728,772.6453915191851,0,0
9.06529974937439,772.6408355465604,0,0
9.079262495040894,771.6066539523189,0,0
9.166030168533325,770.8195618724121,0,0
9.18597674369812,764.8106718723178,0,0
9.198941946029663,763.4299967581074,0,0
9.286213636398315,761.9277087997187,0,0
9.314138412475586,756.1747987920636,0,0
9.329099178314209,754.8611999834824,0,0
9.352037906646729,753.9400145403497,0,0
9.365004539489746,753.2524317956377,0,0
9.376971960067749,753.2524317956377,0,0
9.39193081855774,752.0603985991208,0,0
9.406890869140625,750.8892648329821,0,0
9.418858528137207,750.8777001615542,0,0
9.442794799804688,750.3307122479476,0,0
9.455760717391968,749.4593736238141,0,0
9.46823525428772,748.8336797087651,0,0
9.555002689361572,748.8270264616226,0,0
9.574949979782104,743.2049425025182,0,0
9.599883317947388,741.2457161230992,0,0
9.613845825195312,739.5049704697192,0,0
9.635786771774292,737.2646565083903,0,0
9.651743650436401,737.2419321754008,0,0
9.68416428565979,732.2735607849528,0,0
9.698126316070557,729.9675540380509,0,0
9.711091995239258,729.9436326543523,0,0
9.727049112319946,727.797083570663,0,0
9.742009401321411,726.0081551428427,0,0
9.754974126815796,723.6417545567614,0,0
9.769934177398682,723.6178862757191,0,0
9.782899379730225,721.9527012270876,0,0
9.801849365234375,720.2739522656037,0,0
9.816316843032837,720.2739522656037,0,0
9.827287197113037,720.2739522656037,0,0
9.842247009277344,717.0047299123769,0,0
9.857207298278809,716.9721245647764,0,0
9.892113447189331,715.8937591391804,0,0
9.913058042526245,713.5275925782779,0,0
9.92801833152771,712.6956606827689,0,0
9.947964191436768,711.6961835166462,0,0
9.962924242019653,711.6961835166462,0,0
9.980384349822998,710.7201500473055,0,0
9.999333620071411,708.7149671912482,0,0
10.02127480506897,707.1260821937566,0,0
10.034240245819092,706.0415678937841,0,0
10.046208620071411,706.0415678937841,0,0
10.06216549873352,704.3325669284746,0,0
10.074133396148682,702.7782347545988,0,0
10.088096380233765,702.7782347545988,0,0
10.102059125900269,701.2433320452303,0,0
10.117018461227417,700.1009788277183,0,0
10.141459465026855,698.9233695995094,0,0
10.156419515609741,697.7350103740082,0,0
10.168387174606323,697.7233560193872,0,0
10.183347225189209,697.0922121994564,0,0
10.199304819107056,696.5418187616699,0,0
10.269117593765259,696.537581685485,0,0
10.28857159614563,696.6023823068928,0,0
10.302534818649292,696.812104533305,0,0
10.31849217414856,696.8121045333052,0,0
10.337441205978394,696.95497691692,0,0
10.352401733398438,696.6178164655081,0,0
10.371350526809692,696.14027611065,0,0
10.392294883728027,695.5547550876925,0,0
10.488542556762695,692.4736419151944,0,0
10.50848937034607,692.4736419151944,0,0
10.518462657928467,692.4736419151944,0,0
10.535417556762695,691.4030739386922,0,0
10.548382997512817,691.2398353432392,0,0
10.561347484588623,691.1007902663977,0,0
10.57730507850647,690.2847311953483,0,0
10.626678943634033,689.3446181527138,0,0
10.647623777389526,689.2363844996088,0,0
10.66058897972107,689.2176564568996,0,0
10.674551248550415,689.2342457824645,0,0
10.699484825134277,689.2550799881612,0,0
10.79972219467163,689.3034104882144,0,0
10.817675113677979,690.2222485955795,0,0
10.846597671508789,690.1173122944991,0,0
10.860560417175293,690.0747597001996,0,0
10.873525857925415,690.0400311684425,0,0
10.887488603591919,690.0295141364996,0,0
10.902448415756226,690.0189261351309,0,0
10.914415836334229,690.0085604142687,0,0
10.929376363754272,689.9820721449053,0,0
11.045570373535156,689.9835686052445,0,0
11.07748532295227,690.5020758069098,0,0
11.097431898117065,690.4746983286993,0,0
11.110397338867188,690.4817450236332,0,0
11.13333535194397,690.5101584017962,0,0
11.16225814819336,690.5514659051317,0,0
11.183202266693115,690.5952108370586,0,0
11.19816279411316,690.6262506397416,0,0
11.211128234863281,690.6491460606242,0,0
11.226592779159546,690.6990295749104,0,0
11.23955774307251,690.7473578937876,0,0
11.252522706985474,690.7897404810935,0,0
11.268480777740479,691.7091882696994,0,0
11.281445980072021,691.5526383965006,0,0
11.295408725738525,691.5207083549449,0,0
11.309370994567871,691.6530033637637,0,0
11.324331283569336,691.7759530642556,0,0
11.341285467147827,692.3394376499751,0,0
11.355248928070068,692.4685372535905,0,0
11.405115365982056,692.4485166584896,0,0
11.424569129943848,693.5224465057614,0,0
11.44950246810913,693.7934330768919,0,0
11.474436044692993,694.622199452757,0,0
11.516324043273926,695.4468691139633,0,0
11.529289484024048,696.0102160055674,0,0
11.543252229690552,696.0462666270054,0,0
11.558212041854858,696.5657919845896,0,0
11.572174787521362,696.8728735868866,0,0
11.585139751434326,696.8814199476277,0,0
11.601097583770752,697.6009751726863,0,0
11.613064765930176,698.5091123316822,0,0
11.627532720565796,698.5757880802927,0,0
11.64149522781372,698.6491159103788,0,0
11.656455278396606,699.116543479828,0,0
11.668422937393188,699.1396595786352,0,0
11.685377836227417,699.9357707345746,0,0
11.709314346313477,700.247311483867,0,0
11.764166593551636,700.4085850159022,0,0
11.784114122390747,699.3445895301858,0,0
11.797079086303711,698.8725219061813,0,0
11.819092035293579,698.8436870142735,0,0
11.833488464355469,698.8007087878959,0,0
11.84545636177063,698.73467254232,0,0
11.859418153762817,698.6995859028464,0,0
11.953168392181396,700.7635277729538,0,0
11.97810173034668,701.243984421384,0,0
12.000042915344238,701.4385345545977,0,0
12.014005661010742,701.6307147530367,0,0
12.026479959487915,701.6762178851302,0,0
12.041439294815063,701.6642984592298,0,0
12.061386108398438,701.621833555746,0,0
12.178073406219482,701.6459751101338,0,0
12.28828501701355,697.4563848720453,0,0
12.30922818183899,696.1726865561662,0,0
12.32219386100769,696.1726865561662,0,0
12.347126483917236,694.4225524731992,0,0
12.43838906288147,694.0299142347827,0,0
12.460330963134766,694.0299142347827,0,0
12.474293947219849,694.0299142347827,0,0
12.487258911132812,694.3990778906185,0,0
12.502219200134277,694.3319994503147,0,0
12.516181468963623,694.5354404701461,0,0
12.54310941696167,694.6426714665595,0,0
12.55507779121399,694.6625597161606,0,0
12.570037603378296,694.7017188201932,0,0
12.584510803222656,694.7690070128185,0,0
12.597471952438354,695.3820245721124,0,0
12.692219495773315,695.3206271138823,0,0
12.71216630935669,695.4061803618365,0,0
12.726127862930298,695.5121199100961,0,0
12.739093542098999,695.4844408952126,0,0
12.760543584823608,695.4703540037285,0,0
12.774506092071533,695.4731898947028,0,0
12.793454647064209,695.5012371405912,0,0
12.814398765563965,695.5038265190035,0,0
12.845316410064697,695.5163593182391,0,0
12.860276699066162,695.5265577859211,0,0
12.872244119644165,695.5348620341495,0,0
12.88620662689209,695.5307224945807,0,0
12.901166915893555,695.5238117160859,0,0
12.914637565612793,695.5400845585199,0,0
12.928601026535034,695.5516857523249,0,0
12.95353364944458,695.5941488837607,0,0
12.966499328613281,695.59131708918,0,0
12.978466987609863,695.5418399574199,0,0
12.99442434310913,695.5781414368035,0,0
13.092668533325195,695.5770789834318,0,0
13.116605043411255,695.5301957651176,0,0
13.129570484161377,695.5008599503984,0,0
13.14353322982788,695.4764966982557,0,0
13.165473699569702,695.4677301803359,0,0
13.181431531906128,695.5098291510019,0,0
13.20536756515503,695.5274254754298,0,0
13.278677463531494,695.5168425727807,0,0
13.291643142700195,695.5194173074418,0,0
13.30460810661316,695.5560407937178,0,0
13.320565462112427,695.5724137152894,0,0
13.332533359527588,695.5666393058732,0,0
13.347493886947632,695.5677182892458,0,0
13.361456632614136,695.564374782134,0,0
13.376415967941284,695.5534376793004,0,0
13.388888597488403,695.5131504998068,0,0
13.402851343154907,695.4830125172077,0,0
13.500589847564697,695.4722584288943,0,0
13.521533727645874,695.4848692495744,0,0
13.53848910331726,695.5040941096347,0,0
13.564419746398926,695.5088389371871,0,0
13.579379796981812,695.5316005549394,0,0
13.591851949691772,695.5468399692322,0,0
13.606812238693237,695.5471936475484,0,0
13.62077522277832,695.5642382757037,0,0
13.634737730026245,695.5687990440188,0,0
13.64869999885559,695.548525133388,0,0
13.662663459777832,695.5466719808505,0,0
13.676625490188599,695.5510000894972,0,0
13.692583084106445,695.556290647882,0,0
13.704551219940186,695.5329798974988,0,0
13.71851396560669,695.5435035167745,0,0
13.731478691101074,695.5587336308748,0,0
13.747436046600342,695.5247923306233,0,0
13.760401725769043,695.5288889020009,0,0
13.773366689682007,695.5391182181356,0,0
13.789324522018433,695.5412326674482,0,0
13.802289962768555,695.5506669320333,0,0
13.875598669052124,695.5611061399894,0,0
13.895545959472656,695.4790416164268,0,0
13.915491580963135,695.456554565572,0,0
13.945412397384644,695.459995129928,0,0
13.961403846740723,695.4424050587157,0,0
13.981481790542603,695.4363067020147,0,0
13.994543552398682,695.405066648575,0,0
14.009588956832886,695.3830283073889,0,0
14.021642923355103,695.379378953619,0,0
14.034197568893433,695.4027945239081,0,0
14.06177568435669,695.3926009773904,0,0
14.074329376220703,695.3863098399482,0,0
14.089370012283325,695.3735996835909,0,0
14.103928565979004,695.3481486015037,0,0
14.114471197128296,695.3278591636928,0,0
14.132022142410278,695.3337208864399,0,0
14.14406967163086,695.3669542636962,0,0
14.159103393554688,695.3480230343945,0,0
14.174160957336426,695.3321637911101,0,0
14.18419098854065,695.3279956722081,0,0
14.39486026763916,695.4433466886268,0,0
14.41493844985962,695.482500852293,0,0
14.439034700393677,695.5199777102503,0,0
14.455151081085205,695.5069360993732,0,0
14.48531985282898,695.5061083033912,0,0
14.495355606079102,695.4519405003575,0,0
14.50540804862976,695.4428675969345,0,0
14.52547812461853,695.436998237703,0,0
14.535512447357178,695.4315000642874,0,0
14.555591583251953,695.4276280048987,0,0
14.565669298171997,695.4355151541297,0,0
14.584245920181274,695.4665217839105,0,0
14.595790386199951,695.4520108053428,0,0
14.605831384658813,695.4430931792576,0,0
14.625914812088013,695.4439510600114,0,0
14.635941982269287,695.4616346213807,0,0
14.653990507125854,695.4779624520605,0,0
14.666039228439331,695.4901575635945,0,0
14.67607045173645,695.4966315398051,0,0
14.69853162765503,695.5026161111481,0,0
14.749394655227661,695.5055571429176,0,0
14.774327993392944,695.5251322891557,0,0
14.79028606414795,695.4861235656581,0,0
14.87505841255188,695.4974032839465,0,0
14.88802456855774,695.4846372728683,0,0
14.900990009307861,695.4728828350543,0,0
14.913955450057983,695.4638506176351,0,0
14.929912567138672,695.4745676764987,0,0
14.941879987716675,695.4867026669842,0,0
14.955842971801758,695.4995578134805,0,0
14.970803499221802,695.4917511201237,0,0
14.985763311386108,695.5054006428143,0,0
